address,area,city,detail,lat,lng,name,province,street_id,telephone,uid,机构名称
上海市静安区愚园路A座168-172号,静安区,上海市,1,31.230438,121.450947,中国建设银行(静安支行),上海市,b0d056f265b4f17fcbc3db82,(021)62492527,b0d056f265b4f17fcbc3db82,建设银行
上海市静安区石门一路100号,静安区,上海市,1,31.232491,121.469747,中国建设银行(威海路支行),上海市,f757e6eea1f0bc16270bd082,"(021)53750873,(021)53750882",f757e6eea1f0bc16270bd082,建设银行
静安区西康路648号,静安区,上海市,1,31.242271,121.451612,中国建设银行(西康路支行),上海市,373cf75769cc2d6f4254d782,(021)95533,373cf75769cc2d6f4254d782,建设银行
上海市静安区海宁路725,静安区,上海市,1,31.25264,121.486649,中国建设银行(海宁路支行),上海市,680fb70344835f9f8bb988fa,"95533,(021)63073252,(021)63077652",680fb70344835f9f8bb988fa,建设银行
上海市静安区平型关路16号,静安区,上海市,1,31.2706,121.474378,中国建设银行(中山路支行),上海市,73e75946fd60522bc4f50d4e,"(021)56300973,(021)56974459",73e75946fd60522bc4f50d4e,建设银行
陕西北路1165-1167号,静安区,上海市,1,31.246553,121.450883,中国建设银行(江宁路支行),上海市,2fd2beab57d6d4537bdbd282,(021)62802072,2fd2beab57d6d4537bdbd282,建设银行
上海市静安区共和新路1545号,静安区,上海市,1,31.274178,121.464649,中国建设银行(上海共和新路支行),上海市,e96b4420b3b5735882288aed,,e96b4420b3b5735882288aed,建设银行
上海市天目西路290号,静安区,上海市,1,31.252009,121.461819,中国建设银行(上海第六支行),上海市,4fc3161ab43b0ba83a13fdfb,(021)63531915,4fc3161ab43b0ba83a13fdfb,建设银行
上海市静安区南京西路585号,静安区,上海市,1,31.236791,121.472448,中国建设银行(南京西路支行),上海市,e6ee2fd23389d9492a11d182,,e6ee2fd23389d9492a11d182,建设银行
上海市静安区南京西路1515号静安嘉里中心办公楼2座6层601C,静安区,上海市,1,31.230037,121.455726,中国建设银行(上海嘉里中心支行),上海市,a9c52950b05b829202ff2d43,(021)52802127,a9c52950b05b829202ff2d43,建设银行
