address,area,city,detail,lat,lng,name,province,street_id,telephone,uid
上海市杨浦区长阳路1930号,杨浦区,上海市,1,31.277651,121.54577,中国工商银行(宁武支行),上海市,161a0ed2b0c5c7515cd4fed0,(021)65195900,161a0ed2b0c5c7515cd4fed0
杨浦区长阳路1140号江浦公园对面,杨浦区,上海市,1,31.270865,121.53154,中国工商银行(长阳支行),上海市,e93761f69a268a0d223bf2d0,95588,e93761f69a268a0d223bf2d0
上海市杨浦区彰武路63-1临,杨浦区,上海市,1,31.286939,121.5165,中国工商银行(上海市同济大学支行),上海市,8fa14fc3aaca0e6ff7eafcd0,"(021)65021215,(021)65021030",8fa14fc3aaca0e6ff7eafcd0
上海市杨浦区淞沪路383号1-2层、8-11层,杨浦区,上海市,1,31.311887,121.518239,中国工商银行(杨浦支行营业厅),上海市,7fa69c1127602d3f0869d9d2,(021)25106000,7fa69c1127602d3f0869d9d2
上海市杨浦区四平路2136号,杨浦区,上海市,1,31.299914,121.519464,中国工商银行(上海市四平路支行),上海市,d24e48eb0b684acaaeee7aaf,(021)55066383,d24e48eb0b684acaaeee7aaf
杨浦区国定路600弄19号近政立路(国定路国定支路),杨浦区,上海市,1,31.310414,121.511576,中国工商银行(上海市国定支行),上海市,15a938107aa9fabc14c8f6d0,(021)65106136,15a938107aa9fabc14c8f6d0
上海市杨浦区黄兴路1868弄东上海乐活广场1层,杨浦区,上海市,1,31.298232,121.526325,中国工商银行(上海市黄兴路支行),上海市,,,aa40108ba93a1514c5effbd0
上海市杨浦区政和路919号,杨浦区,上海市,1,31.341723,121.522886,中国工商银行(新江湾城支行),上海市,6b15236946168cbcce04efbf,(021)55122151,6b15236946168cbcce04efbf
上海市杨浦区营口路820、826号,杨浦区,上海市,1,31.305106,121.538755,中国工商银行(国顺东路支行),上海市,53cebd5055cee31c2b02e1ba,(021)65349454,53cebd5055cee31c2b02e1ba
杨浦区中原路21号,杨浦区,上海市,1,31.312948,121.538139,中国工商银行(营口路支行),上海市,25db663882940709c6effb30,(021)81871934,25db663882940709c6effb30
