address,area,city,detail,lat,lng,name,province,street_id,telephone,uid
站西路57号,越秀区,广州市,1,23.154811,113.257646,交通银行(站西支行),广东省,dffd4642cff0bab23c9a5e2a,(020)86664610,dffd4642cff0bab23c9a5e2a
广州市越秀区永福路35-7,越秀区,广州市,1,23.152191,113.306513,交通银行(广州永福支行),广东省,4642844a3fb40ed9c9fa5f2a,(020)85173361,4642844a3fb40ed9c9fa5f2a
广东省广州市越秀区下塘西路6号,越秀区,广州市,1,23.148299,113.280372,交通银行(广州花果山支行),广东省,64ff3be11f5bdbbb90114c2a,(020)83575650,64ff3be11f5bdbbb90114c2a
越秀区站南路17号,越秀区,广州市,1,23.152638,113.260757,交通银行24小时自助银行(流花支行),广东省,dd973634a5fd569d4207c162,,dd973634a5fd569d4207c162
广东省广州市越秀区站西路145号,越秀区,广州市,1,23.154756,113.257647,交通银行24小时自助银行服务(站西支行),广东省,eec4fa51ec84ad31a3acc4cb,,3bea5b94dd317afec61b752e
广州市越秀区解放南路123号金汇大厦22层,越秀区,广州市,1,23.123131,113.268783,交通银行太平洋信用卡中心,广东省,6509b3c9a242161cf623108f,,6509b3c9a242161cf623108f
小北路168号粤纺大厦,越秀区,广州市,1,23.141567,113.278363,交通银行24小时自助银行(小北支行),广东省,9f332426d68d7e3888fc06c9,,9f332426d68d7e3888fc06c9
较场西路21号,越秀区,广州市,1,23.130961,113.289512,交通银行24小时自助银行(东山支行),广东省,fda4b6b95c99477bb31e365d,,fda4b6b95c99477bb31e365d
广州市越秀区人民北路686号广东广播电台首层,越秀区,广州市,1,23.143791,113.264099,交通银行24小时自助银行(大丰支行),广东省,00f1c7fb39335b62c056ac12,,00f1c7fb39335b62c056ac12
淘金路129号,越秀区,广州市,1,23.146245,113.294632,交通银行24小时自助银行(中环支行),广东省,de6eadc83b503cec0bccdd1b,,de6eadc83b503cec0bccdd1b
广东省广州市越秀区解放南路123号金汇大厦1、12-14,越秀区,广州市,1,23.123102,113.268846,交通银行24小时自助银行服务(解放南路支行),广东省,e8f8ff3408646172b2077d2d,,e8f8ff3408646172b2077d2d
广州市越秀区永福路35-7,越秀区,广州市,1,23.152072,113.306592,交通银行24小时自助银行(广州永福支行),广东省,e47ed4f55a030ee931f71d60,,e47ed4f55a030ee931f71d60
越秀区东风东路745号紫园商务大厦1层,越秀区,广州市,1,23.138162,113.31076,交通银行24小时自助银行(广州五羊支行),广东省,d52831f9d637ddd92ffaa7b3,,d52831f9d637ddd92ffaa7b3
广州市越秀区广园西路222,越秀区,广州市,1,23.16127,113.259355,交通银行24小时自助银行(广州瑶池支行),广东省,81f26e52d6e2dff5223bf29e,,81f26e52d6e2dff5223bf29e
下塘西路6号青海外贸首/2层,越秀区,广州市,1,23.148283,113.280401,交通银行24小时自助银行服务(广州花果山支行),广东省,fd007c5e02533912a8f72947,,fd007c5e02533912a8f72947
广卫路4号建工大厦1-3层,越秀区,广州市,1,23.133795,113.273859,交通银行24小时自助银行(广州越秀支行),广东省,72108d44b0f5e9929d9d6813,,72108d44b0f5e9929d9d6813
