address,area,city,detail,lat,lng,name,province,street_id,telephone,uid,机构名称
深圳市南山区科苑路12号,南山区,深圳市,1,22.549096,113.94987,中国邮政储蓄银行,广东省,87075a60de3bdd333913fd12,(0755)26637160,87075a60de3bdd333913fd12,邮政储蓄银行
广东省深圳市南山区珠光路1号,南山区,深圳市,1,22.577524,113.965704,中国邮政储蓄银行(深圳珠光支行),广东省,7aea43b77b7ccffb7c29bde9,(0755)86276603,7aea43b77b7ccffb7c29bde9,邮政储蓄银行
南海大道2622号,南山区,深圳市,1,22.519028,113.93385,中国邮政储蓄银行(深圳南山区支行),广东省,35debf29136fc844a6da3977,(0755)26073313,35debf29136fc844a6da3977,邮政储蓄银行
广东省深圳市南山区南头红花路108-3,南山区,深圳市,1,22.544224,113.927501,中国邮政储蓄银行(南头支行),广东省,b703e96bb04ea5fa8f1a8976,"(0755)95580,(0755)26666983",b703e96bb04ea5fa8f1a8976,邮政储蓄银行
广东省深圳市南山区向南西海花园E栋7-8号商铺,南山区,深圳市,1,22.527657,113.925483,中国邮政储蓄银行(南新支行),广东省,64c708fc68d04ee2c5effbd9,(0755)95580,bf29b702b895889909b93a77,邮政储蓄银行
广东省深圳市南山区南海大道2622,南山区,深圳市,1,22.519408,113.93388,中国邮政储蓄银行贷款中心,广东省,b07786e0e51e2dccede4a518,,fe1fdccfe1d8f554d418b7bc,邮政储蓄银行
广东省深圳市南山区工业九路29-2,南山区,深圳市,1,22.507327,113.9334,中国邮政储蓄银行(四海支行),广东省,5d94d0c549a1aa68bb17e733,(0755)26678021,5d94d0c549a1aa68bb17e733,邮政储蓄银行
广东省深圳市南山区前海深港合作区万科前海企业公馆前海企业公馆-7栋b邮储银行,南山区,深圳市,1,22.52344,113.908268,中国邮政储蓄银行(前海分行),广东省,,,0938fbbc1d434ecdeb1e97e4,邮政储蓄银行
广东省深圳市南山区工业七路121-125号,南山区,深圳市,1,22.500654,113.928898,中国邮政储蓄银行(蛇口支行),广东省,db1f39d44b58066cf5c59cc4,(0755)26693330,db1f39d44b58066cf5c59cc4,邮政储蓄银行
深圳市南山区同沙路25-4,南山区,深圳市,1,22.589682,113.956608,中国邮政储蓄银行(留仙居支行),广东省,fd007c5eb6094d6fa9f7299f,(0755)26587802,fd007c5eb6094d6fa9f7299f,邮政储蓄银行
深圳市南山区登良路龙佳园一栋一层103号,南山区,深圳市,1,22.518663,113.929331,中国邮政储蓄银行(深圳登良支行),广东省,5b25f446a9758fea10293577,(0755)86320091,5b25f446a9758fea10293577,邮政储蓄银行
广东省深圳市南山区西丽南路59号,南山区,深圳市,1,22.580976,113.959517,中国邮政储蓄银行(深圳西丽支行),广东省,aa0f4ded4dce8828d2f49ecf,(0755)86113873,aa0f4ded4dce8828d2f49ecf,邮政储蓄银行
广东省深圳市南山区学府路201阳光棕榈园2期26栋裙楼1层,南山区,深圳市,1,22.533839,113.920055,中国邮政储蓄银行(阳光棕榈支行),广东省,bff8fa7d0b85e7a0c8213d77,(0755)26446053,bff8fa7d0b85e7a0c8213d77,邮政储蓄银行
广东省深圳市南山区蛇口石云路11号,南山区,深圳市,1,22.493623,113.933123,中国邮政储蓄银行(深圳海滨支行),广东省,8ef55e569685a85025d2bbfa,(0755)26685296,8ef55e569685a85025d2bbfa,邮政储蓄银行
广东省深圳市南山区龙井路32,南山区,深圳市,1,22.566242,113.981123,中国邮政储蓄银行24小时自助银行服务(龙井大厦北),广东省,00f1c7fb1dd3271fc056ac77,,00f1c7fb1dd3271fc056ac77,邮政储蓄银行
广东省深圳市南山区鲤鱼门街,南山区,深圳市,1,22.523796,113.908302,中国银行,广东省,,,1c286ec14838e2f6b1077dab,邮政储蓄银行
科园路3号附近,南山区,深圳市,1,22.528683,113.945286,中国邮政储蓄银行24小时自助银行,广东省,94835fa25afb7ea2882fb595,,94835fa25afb7ea2882fb595,邮政储蓄银行
南海大道2612-2614、2622粤海大厦主楼第1层S8-S9,南山区,深圳市,1,22.51937,113.933777,中国邮政储蓄银行24小时自助银行(南山区支行),广东省,669775d0e23aae26fc0eb0bc,,669775d0e23aae26fc0eb0bc,邮政储蓄银行
王京坑路附近,南山区,深圳市,1,22.637082,113.977166,中国邮政储蓄银行24小时自助银行,广东省,,,cbfe5284e21720a593114c5d,邮政储蓄银行
西丽路47号邮电大楼一楼,南山区,深圳市,1,22.581056,113.959597,中国邮政储蓄银行24小时自助银行服务(深圳西丽支行),广东省,40dbe3e38203628149cc4aa6,,40dbe3e38203628149cc4aa6,邮政储蓄银行
广东省深圳市南山区同沙路25-1,南山区,深圳市,1,22.589597,113.956585,中国邮政储蓄银行24小时自助银行(深圳留仙居支行),广东省,3cd05acb5f380abff7b91672,,3cd05acb5f380abff7b91672,邮政储蓄银行
深圳市南山区工业九路27号,南山区,深圳市,1,22.507363,113.933505,中国邮政储蓄银行24小时自助银行服务(深圳四海支行),广东省,69fcd6df5cd9b952cb291587,,69fcd6df5cd9b952cb291587,邮政储蓄银行
广东省深圳市南山区登良路27-3号,南山区,深圳市,1,22.518629,113.929324,中国邮政储蓄银行24小时自助银行(南光路),广东省,0adce3e2fdec191f80a00c6e,,0adce3e2fdec191f80a00c6e,邮政储蓄银行
深圳市南山区学府西路阳光棕榈园2期26栋裙楼一楼,南山区,深圳市,1,22.53383,113.92003,中国邮政储蓄银行24小时自助银行服务(深圳阳光棕榈支行),广东省,7927f2c89216ae6343afe698,,7927f2c89216ae6343afe698,邮政储蓄银行
留仙洞村10-1号,南山区,深圳市,1,22.591223,113.937119,中国邮政储蓄银行24小时自助银行(同乐路),广东省,7707d13690ab54e416a19066,,c0c9061846b39ed98733043c,邮政储蓄银行
深圳市南山区西丽湖路4038号野生动物园正门对面,南山区,深圳市,1,22.601654,113.97039,中国邮政储蓄银行ATM(西丽路),广东省,96694f93e920b19958f6bef1,,96694f93e920b19958f6bef1,邮政储蓄银行
南山区珠光路288号,南山区,深圳市,1,22.577536,113.965598,中国邮政储蓄银行ATM(珠光路),广东省,fb5a84438a3caf38b2077d16,,fb5a84438a3caf38b2077d16,邮政储蓄银行
广东省深圳市南山区南海大道3688号深圳大学,南山区,深圳市,1,22.53798,113.940675,中国邮政储蓄银行24小时自助银行(深大西路),广东省,f7396757aa4f614ef02d8338,,f7396757aa4f614ef02d8338,邮政储蓄银行
深圳市南山区工业七路121-125号,南山区,深圳市,1,22.500599,113.92896,中国邮政储蓄银行ATM(深圳蛇口支行),广东省,ea0dd8a3c28c04a300ec01c7,,ea0dd8a3c28c04a300ec01c7,邮政储蓄银行
南山区蛇口石云路11号,南山区,深圳市,1,22.493603,113.933066,中国邮政储蓄银行ATM(深圳海滨支行),广东省,dc0f0adc24fa4b5cf9221387,,dc0f0adc24fa4b5cf9221387,邮政储蓄银行
深圳市南山区高新中四道12-2号,南山区,深圳市,1,22.548985,113.94982,中国邮政储蓄银行ATM(深圳科技园支行),广东省,eef2d5280783bcda3be4a666,,eef2d5280783bcda3be4a666,邮政储蓄银行
