address,area,city,detail,lat,lng,name,province,street_id,telephone,uid,机构名称
上海市宝山区牡丹江路1398号,宝山区,上海市,1,31.403456,121.491526,中国建设银行(上海市宝钢宝山支行),上海市,81d6a5098c8d08416e20b969,,81d6a5098c8d08416e20b969,建设银行
宝山区呼玛路690号(近通河路),宝山区,上海市,1,31.344087,121.450964,中国建设银行(上海呼玛路支行),上海市,6ed3083aed070dc92b3a9fe2,(021)56749265,6ed3083aed070dc92b3a9fe2,建设银行
上海市宝山区三门路519-1临,宝山区,上海市,1,31.317359,121.497064,中国建设银行(上海三门路支行),上海市,96b672aaab5b6f0bce04ef57,(021)55034490,96b672aaab5b6f0bce04ef57,建设银行
上海市宝山区华灵路1688号1楼A室,宝山区,上海市,1,31.2853,121.417076,中国建设银行(上海华灵路支行),上海市,78de30335b1f282dc4f50d7d,(021)66351154,78de30335b1f282dc4f50d7d,建设银行
上海市宝山区锦秋路809弄717号,宝山区,上海市,1,31.326795,121.395648,中国建设银行(上海锦秋路支行),上海市,f1f5cac5d01a759936b06c74,(021)66161998,f1f5cac5d01a759936b06c74,建设银行
上海市宝山区共康路320号,宝山区,上海市,1,31.327214,121.445827,中国建设银行(上海庙行支行),上海市,33fbfa8345f8efbc0af5eb86,(021)56489967,33fbfa8345f8efbc0af5eb86,建设银行
淞滨路137号,宝山区,上海市,1,31.379563,121.503281,中国建设银行(上海吴淞支行),上海市,4eb3b533e9323d7443024568,(021)56671348,4eb3b533e9323d7443024568,建设银行
长江南路538号,宝山区,上海市,1,31.342062,121.488158,中国建设银行(上海淞南支行),上海市,3dc9befdb2eab317bea24068,(021)56145514,3dc9befdb2eab317bea24068,建设银行
罗店镇市一路169号,宝山区,上海市,1,31.42119,121.354717,中国建设银行(上海罗店支行),上海市,f44609182e39ed6bb11e3671,(021)56864866,f44609182e39ed6bb11e3671,建设银行
长江西路1768号,宝山区,上海市,1,31.339652,121.453743,中国建设银行(上海张庙支行),上海市,43b7e88979fb9d1458f6bedc,(021)56733051,43b7e88979fb9d1458f6bedc,建设银行
宝山区杨桃路155号,宝山区,上海市,1,31.37975,121.447418,中国建设银行(上海杨行支行),上海市,d4034eb3b14beaf7c0364468,(021)56802823,d4034eb3b14beaf7c0364468,建设银行
新沪路451号,宝山区,上海市,1,31.277001,121.425763,中国建设银行(上海大华支行),上海市,cb4fd1469be4f9409d9d6874,(021)66406506,cb4fd1469be4f9409d9d6874,建设银行
海江路368号,宝山区,上海市,1,31.402849,121.501127,中国建设银行(上海海江路支行),上海市,b3aa435d879d430a15764368,(021)56110310,b3aa435d879d430a15764368,建设银行
上海市宝山区陆翔路111弄6号104室(在二楼),宝山区,上海市,1,31.352084,121.377391,中国建设银行(上海顾新路支行),上海市,850815e15aee399843e19232,(021)56047231,850815e15aee399843e19232,建设银行
共康东路333号,宝山区,上海市,1,31.329146,121.462304,中国建设银行(上海共康路支行),上海市,fc767524e123d1fb4e776e74,(021)56552517,fc767524e123d1fb4e776e74,建设银行
团结路41号,宝山区,上海市,1,31.413164,121.491298,中国建设银行(上海团结路支行),上海市,b533ea4a3fb1be404f6d4668,(021)56695001,b533ea4a3fb1be404f6d4668,建设银行
四元路307号乙,宝山区,上海市,1,31.419696,121.431115,中国建设银行(上海四元路支行),上海市,befdb2924cdd43e087154168,(021)56938852,befdb2924cdd43e087154168,建设银行
顾村镇顾新路3号,宝山区,上海市,1,31.354445,121.403757,中国建设银行(上海顾新路支行),上海市,,,6503a2245fac7ab22ce67bf1,建设银行
华和路254号、256号、258号,宝山区,上海市,1,31.297015,121.411171,中国建设银行(上海华和路支行),上海市,b72c109bdfba5f37f942b297,(021)65213171,b72c109bdfba5f37f942b297,建设银行
双城路374号,宝山区,上海市,1,31.396877,121.502311,中国建设银行(上海双城路支行),上海市,0adce3e281e5056080a00c68,(021)56563340,0adce3e281e5056080a00c68,建设银行
陆翔路111弄6号104、105室,宝山区,上海市,1,31.352094,121.377453,中国建设银行(中国建设银行股份有限公司上海陆翔路支行),上海市,fce24f5ec393a47e7702695b,(021)56730671,fce24f5ec393a47e7702695b,建设银行
团结路41号(国泰君安证券旁),宝山区,上海市,1,31.412992,121.49128,中国建设银行24小时自助银行(东林路支行),上海市,55fa2c0b6c27c4531ce999f9,,55fa2c0b6c27c4531ce999f9,建设银行
联泰路56临附近,宝山区,上海市,1,31.35254,121.435772,中国建设银行24小时自助银行服务(联泰路),上海市,341a6aa55d2e1744cf06a474,,341a6aa55d2e1744cf06a474,建设银行
水产路1234号世纪联华吴淞店1层,宝山区,上海市,1,31.388362,121.495847,中国建设银行ATM(同泰北路),上海市,939873317b76f2064d2fdfba,,939873317b76f2064d2fdfba,建设银行
