address,area,city,detail,lat,lng,name,province,street_id,telephone,uid,机构名称
上海市浦东新区凌河路173号,浦东新区,上海市,1,31.282194,121.603239,中国邮政储蓄银行(东陆支行),上海市,108b1cea3d8fb4d13486f4ba,(021)50263447,108b1cea3d8fb4d13486f4ba,邮政储蓄银行
上海市浦东新区张江路742号1楼,浦东新区,上海市,1,31.20844,121.623825,正浩房产(邮政储蓄银行南),上海市,798f407ab8a9881fcafa5f7d,(021)58955046,798f407ab8a9881fcafa5f7d,邮政储蓄银行
上海市浦东新区浦三路185-187号-01室,浦东新区,上海市,1,31.200509,121.52004,中国邮政储蓄银行(临沂支行),上海市,33cdcca03f6cda4626e0a0f7,(021)50898238,33cdcca03f6cda4626e0a0f7,邮政储蓄银行
上海市浦东新区灵岩南路1240临,浦东新区,上海市,1,31.144924,121.507166,中国邮政储蓄银行(三林支行),上海市,93df0dc300517d28882fb566,(021)50331109,93df0dc300517d28882fb566,邮政储蓄银行
上海市浦东新区沪南路663号,浦东新区,上海市,1,31.194339,121.559651,中国邮政储蓄银行(北蔡支行),上海市,85233e17a7a8dceb9fec2b6a,95580,85233e17a7a8dceb9fec2b6a,邮政储蓄银行
浦东新区书院镇老芦公路1369号,浦东新区,上海市,1,30.932066,121.8733,中国邮政储蓄银行(书院支所),上海市,e3e2cd9d2ca35f9dc7f50d1d,(021)58061689,e3e2cd9d2ca35f9dc7f50d1d,邮政储蓄银行
塘东街42临,浦东新区,上海市,1,31.219226,121.73595,中国邮政储蓄银行24小时自助银行(塘东路),上海市,c8e8f633f70fb16dab0dd87f,,c8e8f633f70fb16dab0dd87f,邮政储蓄银行
上海市浦东新区夏碧路379号,浦东新区,上海市,1,31.341578,121.591197,中国邮政储蓄银行(高桥支行),上海市,69c03aa93ebd6042d8d89163,(021)58670610,69c03aa93ebd6042d8d89163,邮政储蓄银行
上海市浦东新区双桥路1298号,浦东新区,上海市,1,31.288554,121.621042,中国邮政储蓄银行(双桥路),上海市,7b741991dc2aedeb86420ed0,(021)58950912,7b741991dc2aedeb86420ed0,邮政储蓄银行
上海市浦东新区金台路9号,浦东新区,上海市,1,31.254631,121.590384,中国邮政储蓄银行(金杨支行),上海市,e7d6557cf4e35ba90b69d9d4,(021)61016280,e7d6557cf4e35ba90b69d9d4,邮政储蓄银行
上海市浦东新区翔川路392、396号,浦东新区,上海市,1,31.188382,121.700001,中国邮政储蓄银行(妙境路支行),上海市,606ab0d05cfa7a570f3dda94,(021)58982775,606ab0d05cfa7a570f3dda94,邮政储蓄银行
三宣公路312号,浦东新区,上海市,1,30.996795,121.764953,中国邮政储蓄银行(三墩营业所),上海市,c7eca12b36560b34e015f988,"(021)58232661,(021)58231547",c7eca12b36560b34e015f988,邮政储蓄银行
上海市浦东新区成山路2068号,浦东新区,上海市,1,31.184589,121.543793,中国邮政储蓄银行(锦绣华城支行),上海市,3e882dd28c333208210220a5,(021)50186931,3e882dd28c333208210220a5,邮政储蓄银行
上海市浦东新区昌里东路238号,浦东新区,上海市,1,31.182112,121.515973,中国邮政储蓄银行(昌里东路支行),上海市,704b60ab2c1f7ffd631c6780,95580,704b60ab2c1f7ffd631c6780,邮政储蓄银行
周祝公路2329号,浦东新区,上海市,1,31.122731,121.704769,中国邮政储蓄银行24小时自助银行(六灶镇支行),上海市,98177391005d38e578f7960a,,98177391005d38e578f7960a,邮政储蓄银行
上海市浦东新区川北公路2970号,浦东新区,上海市,1,31.210467,121.619163,中国邮政储蓄银行24小时自助银行(张江支行),上海市,53349ee300bb8a1323026298,,53349ee300bb8a1323026298,邮政储蓄银行
上海市浦东新区东方路836号,浦东新区,上海市,1,31.232186,121.532594,中国邮政储蓄银行(东方路支行),上海市,d56b6e7ca1a81512a1a934b8,(021)60453913,d56b6e7ca1a81512a1a934b8,邮政储蓄银行
川周公路2870号,浦东新区,上海市,1,31.148235,121.622844,中国邮政储蓄银行(川周公路支行),上海市,7bfa08fc49a3167c25d2bb66,(021)58131432,7bfa08fc49a3167c25d2bb66,邮政储蓄银行
永泰路1505号,浦东新区,上海市,1,31.150521,121.538369,中国邮政储蓄银行(永泰路营业所),上海市,753d7ffdfcf4a696b6147f29,(021)50839994,753d7ffdfcf4a696b6147f29,邮政储蓄银行
园二路255号1楼,浦东新区,上海市,1,31.321746,121.641071,中国邮政储蓄银行(园二路营业所),上海市,0e42770f8e375ceafb221333,(021)68487678,0e42770f8e375ceafb221333,邮政储蓄银行
上海市浦东新区祝桥镇南北大街1号,浦东新区,上海市,1,31.123614,121.76281,中国邮政储蓄银行(祝桥镇支行),上海市,66d40bc783ca37e4b04c492d,"(021)58107220,(021)58107201",66d40bc783ca37e4b04c492d,邮政储蓄银行
上海市浦东新区新场镇新场汇友路79号,浦东新区,上海市,1,31.032689,121.660612,中国邮政储蓄银行(新场镇支行),上海市,7669ade2b0bf7c3df942b2d3,(021)58171980,7669ade2b0bf7c3df942b2d3,邮政储蓄银行
上海市浦东新区花山路283号,浦东新区,上海市,1,31.352159,121.574203,中国邮政储蓄银行(花山路支行),上海市,07f3c8b5069d521d6240a969,(021)58674849,07f3c8b5069d521d6240a969,邮政储蓄银行
周浦镇年家浜路430号,浦东新区,上海市,1,31.120666,121.579798,中国邮政储蓄银行(周浦邮局营业部),上海市,43b7e889c8970a1758f6bec9,95580,43b7e889c8970a1758f6bec9,邮政储蓄银行
上海市浦东新区祝桥镇川南奉公路5686号,浦东新区,上海市,1,31.092134,121.768493,中国邮政储蓄银行(盐仓邮局营业部),上海市,3810c8796c86f2889c09f71b,(021)58096721,3810c8796c86f2889c09f71b,邮政储蓄银行
成山路2068-2070,浦东新区,上海市,1,31.184501,121.543598,中国邮政储蓄银行24小时自助银行(锦绣华城支行),上海市,354f150380da79660b69d9d9,,354f150380da79660b69d9d9,邮政储蓄银行
上海市浦东新区塘东街42号,浦东新区,上海市,1,31.219214,121.735962,中国邮政储蓄银行(蔡路邮局营业部),上海市,1bf85b25872308a5a1a9347f,(021)68907245,1bf85b25872308a5a1a9347f,邮政储蓄银行
浦东新区周祝公路2329号,浦东新区,上海市,1,31.122699,121.704665,中国邮政储蓄银行(六灶邮局营业部),上海市,718b6b7038b18e52100daa64,(021)58162807,718b6b7038b18e52100daa64,邮政储蓄银行
上海市浦东新区潍坊西路85号,浦东新区,上海市,1,31.229036,121.524025,中国邮政储蓄银行(潍坊邮局营业部),上海市,38e4803726a8f048373a714b,(021)58202394,38e4803726a8f048373a714b,邮政储蓄银行
上海市浦东新区和炯路112,浦东新区,上海市,1,31.12615,121.508341,中国邮政储蓄银行(和炯路社区营业所),上海市,76088d938f47744dca09f072,(021)50793635,76088d938f47744dca09f072,邮政储蓄银行
上海市浦东新区乳山路81号(近南泉北路),浦东新区,上海市,1,31.239989,121.524782,中国邮政储蓄银行(乳山邮局营业部),上海市,f44609182d01ec6bb11e3649,(021)58884617,f44609182d01ec6bb11e3649,邮政储蓄银行
上海市浦东新区航兴路12号,浦东新区,上海市,1,31.030802,121.602715,中国邮政储蓄银行(航头邮局营业部),上海市,504d611338ceb1ce46572626,(021)58222635,504d611338ceb1ce46572626,邮政储蓄银行
上海市浦东新区园二路255号,浦东新区,上海市,1,31.321825,121.641219,中国邮政储蓄银行24小时自助银行(园二路营业所),上海市,865b5e04dff57e49c42ba1fb,,865b5e04dff57e49c42ba1fb,邮政储蓄银行
上海市浦东新区新雅路267,浦东新区,上海市,1,31.241858,121.687154,中国邮政储蓄银行24小时自助银行(王港营业所),上海市,637df60a03e5df0f41afe694,,637df60a03e5df0f41afe694,邮政储蓄银行
上海市浦东新区祝桥镇南北大街1号,浦东新区,上海市,1,31.1236,121.762859,中国邮政储蓄银行24小时自助服务(祝桥镇支行),上海市,a79c39ee72c9d852130daa73,,a79c39ee72c9d852130daa73,邮政储蓄银行
上海市浦东新区新川路335号,浦东新区,上海市,1,31.199809,121.70754,中国邮政储蓄银行(上海浦东新区新川路支行),上海市,4d3f704c07d447d8a20464ed,(021)58983375,4d3f704c07d447d8a20464ed,邮政储蓄银行
上海市浦东新区金高路16号,浦东新区,上海市,1,31.304254,121.611575,中国邮政储蓄银行24小时自助银行(高行支行),上海市,49d95938b4aa4f3dc61e5149,,49d95938b4aa4f3dc61e5149,邮政储蓄银行
上海市浦东新区昌里路282号,浦东新区,上海市,1,31.17948,121.499438,中国邮政储蓄银行(上海浦东新区上钢新村营业所),上海市,6474db631a326172b8bd63be,(021)58839478,6474db631a326172b8bd63be,邮政储蓄银行
上海市浦东新区振欣路151号,浦东新区,上海市,1,31.031164,121.783399,中国邮政储蓄银行24小时自助服务(振兴路支行),上海市,b4d406da582f11fe631c6717,,b4d406da582f11fe631c6717,邮政储蓄银行
