address,area,city,detail,lat,lng,name,province,street_id,telephone,uid
北京市怀柔区南大街22号,怀柔区,北京市,1,40.317507,116.637,中国建设银行(怀柔支行),北京市,07d673eebb01399cbbbd639f,,07d673eebb01399cbbbd639f
北京雁栖经济开发区内杨雁路与乐园大街交叉路口西南角,怀柔区,北京市,1,40.353323,116.690581,中国建设银行(北京雁栖支行),北京市,bdcf996c64c6d5ed96ca07cc,(010)60680858,bdcf996c64c6d5ed96ca07cc
北京市怀柔区青春路25号,怀柔区,北京市,1,40.327089,116.63659,中国建设银行(北京怀柔华利支行),北京市,480b24d0f47a94f19cec2b72,(010)69644547,480b24d0f47a94f19cec2b72
北京市怀柔区迎宾北路1号1层,怀柔区,北京市,1,40.328442,116.643552,中国建设银行(北京怀柔东园支行),北京市,b22ff51f6194068c38e4a645,(010)69641531,b22ff51f6194068c38e4a645
北京市怀柔区金台园2号,怀柔区,北京市,1,40.330901,116.650937,中国建设银行(北京怀柔金台园支行),北京市,2e0f2b5aca326c665d17c39a,"(010)61615198,(010)61615168",2e0f2b5aca326c665d17c39a
北京市怀柔区迎宾路于家园二区25号楼8号,怀柔区,北京市,1,40.337853,116.645755,中国建设银行(北京怀柔迎宾路支行),北京市,3c0ea7c54345489ffbf0cb39,(010)69646404,3c0ea7c54345489ffbf0cb39
北京市怀柔区府前街17号,怀柔区,北京市,1,40.322486,116.63798,中国建设银行(北京怀柔府前街支行),北京市,24d05508f03fa5af12882472,(010)69644657,24d05508f03fa5af12882472
商业街与迎宾路交叉口西北50米,怀柔区,北京市,1,40.321702,116.643658,中国建设银行24小时自助银行,北京市,,,d78cc3309d35adcad6b74e19
北京市怀柔区商业街9号附近,怀柔区,北京市,1,40.320726,116.639561,中国建设银行24小时自助银行,北京市,,,9bc13dfee668ee4507fef56a
北京市怀柔区桥梓镇茶坞铁路中学(茶坞火车站北),怀柔区,北京市,1,40.286175,116.565016,中国建设银行24小时自助银行(茶坞站北),北京市,,,bb1d38e4ec59cc4d0c0a7076
开放路70号,怀柔区,北京市,1,40.341952,116.654048,中国建设银行ATM(金泰苑小区东),北京市,,,e41bb750772c6aad250bd052
北京市怀柔区迎宾北路1,怀柔区,北京市,1,40.328487,116.643638,中国建设银行24小时自助银行(北京怀柔东园支行),北京市,79921e688ae0843f902ca35c,,79921e688ae0843f902ca35c
北京市怀柔区城关镇北园74号(二兴益超市向西100米),怀柔区,北京市,1,40.331463,116.64143,中国建设银行24小时自助银行(新村储蓄所),北京市,7fd72311cd361be15dbe86ba,,7fd72311cd361be15dbe86ba
北京市怀柔区青春路25-1号,怀柔区,北京市,1,40.32716,116.636728,中国建设银行24小时自助银行(北京怀柔华利营业厅),北京市,e6b848be3b04382031870a04,,e6b848be3b04382031870a04
南大街22,怀柔区,北京市,1,40.317328,116.637276,中国建设银行24小时自助银行服务(怀柔支行),北京市,56e88cbab31d531ba4c7562d,,56e88cbab31d531ba4c7562d
乐园大街14附近,怀柔区,北京市,1,40.353089,116.690497,中国建设银行24小时自助银行(雁栖支行),北京市,6534788a36ce492a8bb98829,,6534788a36ce492a8bb98829
北京市怀柔区金台园2号,怀柔区,北京市,1,40.331061,116.650953,中国建设银行24小时自助银行(北京怀柔金台园支行),北京市,1534562bc84a06c5735e80f1,,1534562bc84a06c5735e80f1
于家园25号楼8号,怀柔区,北京市,1,40.337871,116.6458,中国建设银行24小时自助银行服务(迎宾路储蓄所),北京市,c8e8f633b418746cab0dd872,,c8e8f633b418746cab0dd872
