address,area,city,detail,lat,lng,name,province,street_id,telephone,uid
上海市徐汇区龙州路925号,徐汇区,上海市,1,31.144673,121.429255,中国建设银行(上海龙州路支行),上海市,695fbf20a0f47669ee74f842,"(021)52212032,(021)52212057",695fbf20a0f47669ee74f842
上海市徐汇区钦州北路457号,徐汇区,上海市,1,31.186489,121.423548,中国建设银行(上海钦州北路支行),上海市,f9bb3808ecb7fa520482c222,(021)34612750,f9bb3808ecb7fa520482c222
上海市徐汇区斜土路2090号底楼,徐汇区,上海市,1,31.199799,121.457398,中国建设银行(上海斜土路支行),上海市,7d5f3a0a3f63514a2cb908c6,(021)34160550,7d5f3a0a3f63514a2cb908c6
上海市徐汇区肇嘉浜路769号,徐汇区,上海市,1,31.204901,121.455656,中国建设银行(上海肇嘉浜路支行),上海市,c8b5cdef353ef47f130daafc,"(021)64439010,(021)64434058",c8b5cdef353ef47f130daafc
上海市徐汇区桂平路418号,徐汇区,上海市,1,31.169989,121.411678,中国建设银行(上海漕河泾支行),上海市,566ae8d498fb546738e4a64e,(021)64955014,566ae8d498fb546738e4a64e
上海市徐汇区衡山路920号,徐汇区,上海市,1,31.201806,121.445621,中国建设银行(上海徐汇支行),上海市,e3e2cd9d4f037ce2c7f50dc6,(021)64075204,e3e2cd9d4f037ce2c7f50dc6
上海市徐汇区钦州南路281号,徐汇区,上海市,1,31.16649,121.433062,中国建设银行(上海康健支行),上海市,a5097bfad3918860f03cba71,(021)64364480,a5097bfad3918860f03cba71
襄阳南路102号一层,徐汇区,上海市,1,31.220565,121.463247,中国建设银行(上海襄阳路支行),上海市,78bd50f794989f5a31870ac6,(021)64261203,78bd50f794989f5a31870ac6
上海市龙华西路127号,徐汇区,上海市,1,31.179345,121.456323,中国建设银行(上海龙华支行),上海市,8fde79ccabe874be95ca07c6,(021)64576512,8fde79ccabe874be95ca07c6
上海市徐汇区广元西路43号,徐汇区,上海市,1,31.20415,121.442389,中国建设银行(上海广元路支行),上海市,eb36750356ebe21a00ec01c6,(021)62821655,eb36750356ebe21a00ec01c6
上海市肇嘉浜路608号,徐汇区,上海市,1,31.206173,121.456909,中国建设银行(上海吴兴路支行),上海市,50f7d146da39cdc572210bc6,(021)64372557,50f7d146da39cdc572210bc6
上海市徐汇区天钥桥路258号,徐汇区,上海市,1,31.19658,121.448319,中国建设银行(上海天钥桥路支行),上海市,d1469ee78fa68e63843304c6,(021)64697949,d1469ee78fa68e63843304c6
上海市徐汇区长乐路989号一夹层,徐汇区,上海市,1,31.221989,121.453097,中国建设银行(上海常熟路支行),上海市,e3a7fd13982c1f5328b97cc6,(021)54075740,e3a7fd13982c1f5328b97cc6
上海市南丹路158号,徐汇区,上海市,1,31.19601,121.437294,中国建设银行(上海南丹路支行),上海市,ffd6d403d7d1d9f317b54b7e,(021)54256245,ffd6d403d7d1d9f317b54b7e
上海市百色路1018-1028号,徐汇区,上海市,1,31.148935,121.443565,中国建设银行(上海长桥支行),上海市,93df0dc32ae3672a882fb5d6,,34beccd2d649a36a1b94c65b
上海市徐汇区武康路406-410号,徐汇区,上海市,1,31.210895,121.444447,中国建设银行(上海武康路支行),上海市,7a0ad8b2284a0f40ca1b9573,(021)54270091,7a0ad8b2284a0f40ca1b9573
上海市罗秀路987-991号,徐汇区,上海市,1,31.137026,121.436544,中国建设银行(上海罗秀路支行),上海市,a5097bfafd329262f03cbad6,(021)54397412,a5097bfafd329262f03cbad6
上海市大木桥路588号,徐汇区,上海市,1,31.199939,121.469896,中国建设银行(上海大木桥路支行),上海市,6835e3a7c1cda24fe31103c6,(021)64160912,6835e3a7c1cda24fe31103c6
上海市徐汇区罗香路90号,徐汇区,上海市,1,31.142078,121.446776,中国建设银行(上海罗香路支行),上海市,5f0ae1111a9b645d09b93a4f,(021)54339232,5f0ae1111a9b645d09b93a4f
石龙路716号(南站客运大楼),徐汇区,上海市,1,31.158742,121.439988,中国建设银行24小时自助银行(南站营业厅),上海市,57d58cdb1751fceca4c756e8,,92b806d2c43247ff79b55cd1
上海市徐汇区龙漕路69号,徐汇区,上海市,1,31.175323,121.443896,中国建设银行24小时自助银行服务(上海龙漕路支行),上海市,6252697deb9dc6d9d2f49e14,,6252697deb9dc6d9d2f49e14
宜山路790号,徐汇区,上海市,1,31.178729,121.412898,中国建设银行24小时自助银行服务,上海市,,,dd6509bbed42d6972202208d
大木桥路565轨道,徐汇区,上海市,1,31.199995,121.470013,中国建设银行24小时自助银行服务(零陵路),上海市,06b535f1ca391278e215f9fd,,06b535f1ca391278e215f9fd
上海市徐汇区沪闵路8075号虹梅商务大厦1楼,徐汇区,上海市,1,31.148616,121.420879,中国建设银行ATM(沪闵路辅路),上海市,7fd72311abb3059e5cbe8600,,7fd72311abb3059e5cbe8600
上海市徐汇区龙华西路127-1,徐汇区,上海市,1,31.17936,121.45626,中国建设银行ATM(上海龙华支行),上海市,75d0881ac639014c3a04b1c6,,75d0881ac639014c3a04b1c6
广元西路45-2号,徐汇区,上海市,1,31.20435,121.442412,中国建设银行24小时自助银行服务(上海广元路支行),上海市,d628c7e96118b45d3804b1ca,,d628c7e96118b45d3804b1ca
肇嘉浜路769号,徐汇区,上海市,1,31.204881,121.455616,中国建设银行24小时自助银行(上海肇嘉浜路支行),上海市,5e53af1a85bbd5214151c0cf,,5e53af1a85bbd5214151c0cf
虹桥路628号,徐汇区,上海市,1,31.200222,121.433388,中国建设银行24小时自助银行(虹桥路),上海市,5ae35921c983593d13293569,,5ae35921c983593d13293569
上海市徐汇区钦州南路281号,徐汇区,上海市,1,31.166271,121.433083,中国建设银行24小时自助银行(上海康健支行),上海市,5c56edd61a8d1624a1d23073,,5c56edd61a8d1624a1d23073
上海市徐汇区宜山路433号附近,徐汇区,上海市,1,31.190211,121.433935,中国建设银行24小时自助银行(宜山路支行),上海市,,,1f5b5a463cd3c3d6ee74f8da
上海市徐汇区斜土路2090,徐汇区,上海市,1,31.199743,121.457344,中国建设银行24小时自助银行(上海斜土路支行),上海市,d0b8923f03f2179eb5f42fee,,d0b8923f03f2179eb5f42fee
罗秀路987-991号,徐汇区,上海市,1,31.136964,121.436433,中国建设银行24小时自助银行(上海罗秀路支行),上海市,a5ef680f194af2a9b9df8f56,,a5ef680f194af2a9b9df8f56
长乐路989号世纪商贸广场1层,徐汇区,上海市,1,31.221828,121.453179,中国建设银行24小时自助银行(上海常熟路支行),上海市,25a7db4c0e9e44f0b5f42fbd,,25a7db4c0e9e44f0b5f42fbd
上海市徐汇区襄阳南路102号,徐汇区,上海市,1,31.220659,121.463294,中国建设银行24小时自助银行(襄阳路支行),上海市,85928853a0a01e26acee7ae1,,85928853a0a01e26acee7ae1
上海市徐汇区钦州北路457号,徐汇区,上海市,1,31.186486,121.42343,中国建设银行24小时自助银行(上海钦州北路支行),上海市,ee4471f466d2b685e5e965ee,,ee4471f466d2b685e5e965ee
上海市徐汇区龙州路925号,徐汇区,上海市,1,31.144421,121.429405,中国建设银行24小时自助银行(上海龙州路支行),上海市,590b802aa33619411894c64f,,590b802aa33619411894c64f
华发路408号,徐汇区,上海市,1,31.133208,121.4528,中国建设银行24小时自助银行(上海华发路分理处),上海市,f8266a2e7bbde0b640024576,,f8266a2e7bbde0b640024576
武康路406号,徐汇区,上海市,1,31.211092,121.444546,中国建设银行24小时自助银行(上海武康路支行),上海市,c8dc60369c0a768cc4f02538,,c8dc60369c0a768cc4f02538
肇嘉浜路608-1号,徐汇区,上海市,1,31.206348,121.457275,中国建设银行24小时自助银行(吴兴路支行),上海市,558589ab8a810020dc1e5213,,558589ab8a810020dc1e5213
上海市徐汇区南丹路158-2号临,徐汇区,上海市,1,31.196042,121.437226,中国建设银行24小时自助银行(上海南丹路支行),上海市,38d4282bc5f46cb751e5c542,,38d4282bc5f46cb751e5c542
桂林路100号上海师范大学徐汇校区西部内,徐汇区,上海市,1,31.166443,121.422146,中国建设银行ATM(上海师范大学校医院西北),上海市,78bd50f7f914802531870a49,,78bd50f7f914802531870a49
上海市徐汇区天钥桥路258号(近南丹东路),徐汇区,上海市,1,31.196517,121.448288,中国建设银行24小时自助银行(上海天钥桥路支行),上海市,cdef4edf7b61ef4f28d7abc6,,cdef4edf7b61ef4f28d7abc6
天钥桥路888-1临,徐汇区,上海市,1,31.186491,121.450941,中国建设银行24小时自助银行(天钥桥路),上海市,33edacb13ed43f400ba8d484,,33edacb13ed43f400ba8d484
上海市徐汇区漕宝路401号,徐汇区,上海市,1,31.170751,121.411496,中国建设银行24小时自助银行(上海漕河泾支行),上海市,417e16006a9aa0da41e19244,,6913052361e18e09725e8000
罗香路90号(近长桥路口),徐汇区,上海市,1,31.142105,121.446551,中国建设银行24小时自助银行服务(罗香支行),上海市,fca5f5b7da37b6e1ca1b95c7,,fca5f5b7da37b6e1ca1b95c7
百色路1018,徐汇区,上海市,1,31.148856,121.443647,中国建设银行24小时自助银行(上海长桥支行),上海市,9ee392b81a1dde40bbbd63d1,,9ee392b81a1dde40bbbd63d1
