address,area,city,detail,lat,lng,name,province,street_id,telephone,uid,机构名称
上海市松江区莘松路1000号102室,松江区,上海市,1,31.106196,121.364625,中国银行(莘松路支行),上海市,0523a14131218f1cb23c810f,(021)95566,0523a14131218f1cb23c810f,中国银行
上海市松江区人民北路1501号万佳海鲜大酒楼旁,松江区,上海市,1,31.039287,121.227588,中国银行(松江新城支行),上海市,0dc3d82db1b76e6f74e5b682,(021)37799459,0dc3d82db1b76e6f74e5b682,中国银行
上海市松江区沪松公路1118号,松江区,上海市,1,31.151376,121.334872,中国银行(九亭支行),上海市,34059f97a5cf575570455b9a,,34059f97a5cf575570455b9a,中国银行
上海市松江区虬泾路116号底楼,松江区,上海市,1,31.139185,121.33746,中国银行(九亭镇支行),上海市,76d5e14a7154370a5fd4fecd,,76d5e14a7154370a5fd4fecd,中国银行
上海市松江区谷阳北路1409号,松江区,上海市,1,31.038643,121.241138,中国银行(上海市谷阳北路支行),上海市,076a9f3c1db7c94ed3f49e44,(021)67846250,076a9f3c1db7c94ed3f49e44,中国银行
上海市松江区中山中路208号,松江区,上海市,1,31.012944,121.23992,中国银行(松江支行),上海市,2fd2beab5509d6537adbd2e7,,2fd2beab5509d6537adbd2e7,中国银行
上海市松江区九新公路2888号申新广场5号楼辅楼,松江区,上海市,1,31.066666,121.314955,中国银行(新桥支行),上海市,43b9434f7554da5cd8d89101,,43b9434f7554da5cd8d89101,中国银行
上海市松江区玉树路2695~2705号,松江区,上海市,1,31.018296,121.215058,中国银行(玉树路支行),上海市,90e04f86ca129c48d22dd695,(021)67728145,90e04f86ca129c48d22dd695,中国银行
上海市松江区荣乐东路2359号1层,松江区,上海市,1,31.022498,121.253443,中国银行(松江工业区支行),上海市,1bf85b25874408a5a0a934e2,(021)57742537,1bf85b25874408a5a0a934e2,中国银行
上海市松江区人民北路2999号,松江区,上海市,1,31.063893,121.219706,中国银行ATM,上海市,,,6b715358517296e9c72ba146,中国银行
人民北路1505号,松江区,上海市,1,31.039146,121.227717,中国银行24小时自助银行(松江新城支行),上海市,37d60a46e82e11631f1d11bd,,37d60a46e82e11631f1d11bd,中国银行
谷阳北路1409号,松江区,上海市,1,31.038599,121.241127,中国银行24小时自助银行服务(谷阳北路支行),上海市,9e1deeca51c3dc859a005066,,9e1deeca51c3dc859a005066,中国银行
中山中路208号,松江区,上海市,1,31.012871,121.239863,中国银行24小时自助银行服务(松江支行),上海市,c8b5cdefa8229f02130daae7,,c8b5cdefa8229f02130daae7,中国银行
上海市松江区莘松路1000弄-103号附近,松江区,上海市,1,31.106126,121.364574,中国银行24小时自助银行(莘松路支行),上海市,19fa9775fd85101990114c40,,19fa9775fd85101990114c40,中国银行
松江区新桥明兴路628号,松江区,上海市,1,31.09352,121.34654,中国银行ATM(新桥绿地铂骊酒店),上海市,97498b25cb5030568b2fb5e7,,0b03452c61d45609f32d8332,中国银行
上海市松江区虬泾路116号底楼,松江区,上海市,1,31.139243,121.337458,中国银行24小时自助银行(九亭镇支行),上海市,8911999fd885a25703ec0138,,8911999fd885a25703ec0138,中国银行
上海市松江区九新公路2888号申新商务楼1层,松江区,上海市,1,31.066757,121.314956,中国银行24小时自助银行(新桥支行),上海市,8e065ce80068e197a20464f1,,8e065ce80068e197a20464f1,中国银行
九亭镇沪松公路1118号,松江区,上海市,1,31.151396,121.334901,中国银行24小时自助银行(九亭支行),上海市,dc0f0adc2127465cf82213da,,dc0f0adc2127465cf82213da,中国银行
荣乐东路2359号1-2层,松江区,上海市,1,31.022681,121.253367,中国银行24小时自助服务(松江工业区支行),上海市,ae7aa47cbfdd4fc283a12e55,,ae7aa47cbfdd4fc283a12e55,中国银行
玉树路2695-2709号,松江区,上海市,1,31.018237,121.215135,中国银行24小时自助银行(松江玉树路支行),上海市,112475c6ef6a2b67100daa14,,112475c6ef6a2b67100daa14,中国银行
