address,area,city,detail,lat,lng,name,province,street_id,telephone,uid,机构名称
上海市普陀区胶州路950号,普陀区,上海市,1,31.243676,121.444184,中国建设银行(胶州路支行),上海市,4bb049d9bc007b39980050a6,(021)32530361,4bb049d9bc007b39980050a6,建设银行
曹杨路534号,普陀区,上海市,1,31.243912,121.42479,中国建设银行(上海曹杨路支行),上海市,9ee7cc78cc3a797116c905fc,(021)32130071,9ee7cc78cc3a797116c905fc,建设银行
上海市普陀区长寿路95号,普陀区,上海市,1,31.249794,121.449268,中国建设银行(上海普陀支行),上海市,3a0a78bd1713d1fb631809fc,"(021)62986909,(021)62996298",3a0a78bd1713d1fb631809fc,建设银行
中山北路1833号,普陀区,上海市,1,31.257283,121.439308,中国建设银行(上海光新路支行),上海市,be54cde945891f2678f7964d,(021)32551521,be54cde945891f2678f7964d,建设银行
广泉路252号,普陀区,上海市,1,31.271874,121.42221,中国建设银行(上海万里支行),上海市,8fde79ccce5469bc95ca077c,(021)66095496,8fde79ccce5469bc95ca077c,建设银行
上海市普陀区曹杨路2088号金明大厦1层,普陀区,上海市,1,31.263944,121.411965,中国建设银行(上海真如支行),上海市,37fd6ed28b64ff77882fb500,(021)62590295,37fd6ed28b64ff77882fb500,建设银行
北石路368号,普陀区,上海市,1,31.254275,121.403316,中国建设银行(上海曹安路支行),上海市,cc788fde3b28eb8b88fc06fc,(021)52501593,cc788fde3b28eb8b88fc06fc,建设银行
金汤路166号,普陀区,上海市,1,31.256708,121.390421,中国建设银行(上海金汤路支行),上海市,a7c56ee094cd06b2a3acc4f7,(021)52794835,a7c56ee094cd06b2a3acc4f7,建设银行
中潭路55号,普陀区,上海市,1,31.258042,121.44965,中国建设银行(中远两湾城支行),上海市,d5f93c0e21286e5deddfcaf7,(021)52950476,d5f93c0e21286e5deddfcaf7,建设银行
华池路238号,普陀区,上海市,1,31.260917,121.431294,中国建设银行(上海华池路支行),上海市,6ee0102085e25eee52e5c5f7,(021)62140022,6ee0102085e25eee52e5c5f7,建设银行
兰溪路137号,普陀区,上海市,1,31.245296,121.411759,中国建设银行(上海兰溪路支行),上海市,c8e8f633f88eb06dab0dd8fc,(021)52661923,c8e8f633f88eb06dab0dd8fc,建设银行
上海市普陀区交通路4687号,普陀区,上海市,1,31.273302,121.397352,中国建设银行(上海交通路支行),上海市,96575b26359c1cbfe311039f,(021)66985770,96575b26359c1cbfe311039f,建设银行
金汤路166号,普陀区,上海市,1,31.256662,121.39035,中国建设银行24小时自助银行(金汤路支行),上海市,4787ae292a988d7e4557263b,,4787ae292a988d7e4557263b,建设银行
上海市普陀区广泉路248,普陀区,上海市,1,31.271518,121.422239,中国建设银行24小时自助银行(万里支行),上海市,47ad2c0ad92868f4f82d614f,,f4cad8a1dd88f48a3b221c02,建设银行
上海市普陀区武威东路743,普陀区,上海市,1,31.281768,121.397203,中国建设银行24小时自助银行,上海市,1e067ca54048b3b930621287,,1e067ca54048b3b930621287,建设银行
中山北路1833号,普陀区,上海市,1,31.257404,121.43955,中国建设银行24小时自助银行(光新路),上海市,07f3c8b571f4651d6340a980,,07f3c8b571f4651d6340a980,建设银行
上海市普陀区中潭路55号,普陀区,上海市,1,31.258073,121.449593,中国建设银行24小时自助银行(上海中远两湾城支行),上海市,ba7345ff38e9f55bdb13184c,,ba7345ff38e9f55bdb13184c,建设银行
上海市普陀区华池路238,普陀区,上海市,1,31.260908,121.431329,中国建设银行24小时自助银行服务(华池路支行),上海市,c0e351f65527557da8f0cdee,,c0e351f65527557da8f0cdee,建设银行
上海市普陀区长寿路95号,普陀区,上海市,1,31.249901,121.449277,中国建设银行24小时自助银行(上海普陀支行),上海市,59010c2237a2ae94ee74f81d,,59010c2237a2ae94ee74f81d,建设银行
上海市普陀区志丹路258-6号,普陀区,上海市,1,31.27042,121.437366,中国建设银行24小时自助银行(上海宜川支行),上海市,8ed76ccd09d0492a2e4733f2,,8ed76ccd09d0492a2e4733f2,建设银行
上海市普陀区交通路4687号,普陀区,上海市,1,31.273274,121.39725,中国建设银行24小时自助银行(上海交通路支行),上海市,72a83f4460b2ce754d2fdfe4,,72a83f4460b2ce754d2fdfe4,建设银行
上海市普陀区兰溪路137号曹杨商城F1,普陀区,上海市,1,31.245315,121.411665,中国建设银行24小时自助银行(曹杨商城),上海市,dbf4d6eeed06af546ea3ccb9,,dbf4d6eeed06af546ea3ccb9,建设银行
北石路368,普陀区,上海市,1,31.254259,121.403321,中国建设银行24小时自助银行(上海曹安路支行),上海市,a3260297c661465143e19204,,a3260297c661465143e19204,建设银行
上海市普陀区曹杨路2088号金明大厦1层,普陀区,上海市,1,31.263898,121.411903,中国建设银行24小时自助银行服务(真如支行),上海市,82f04822febb668e873304cd,,82f04822febb668e873304cd,建设银行
上海市普陀区胶州路942-950号,普陀区,上海市,1,31.243695,121.444248,中国建设银行24小时自助银行(上海胶州路支行),上海市,b567746eb1fad2aa40ab9a62,,b567746eb1fad2aa40ab9a62,建设银行
曹杨路534,普陀区,上海市,1,31.243887,121.424747,中国建设银行24小时自助银行(曹杨路支行),上海市,6ed3083a8c1e2cb62b3a9ffc,,6ed3083a8c1e2cb62b3a9ffc,建设银行
清峪路234-236号,普陀区,上海市,1,31.244854,121.379825,中国建设银行24小时自助银行(清峪路支行),上海市,6560430a212535e709b93aaf,,6560430a212535e709b93aaf,建设银行
金沙江路1006号,普陀区,上海市,1,31.237978,121.3999,中国建设银行24小时自助银行(怒江路支行),上海市,dc98cbec644dea669900502c,,dc98cbec644dea669900502c,建设银行
金沙江路2306,普陀区,上海市,1,31.243827,121.37365,中国建设银行24小时自助银行(上海长征支行),上海市,7a79c2604bf7bcd64e776ec0,,7a79c2604bf7bcd64e776ec0,建设银行
